Retweeter,Retweeted
G._K._Butterfield,Dwight_Evans_(politician)
G._K._Butterfield,Steny_Hoyer
G._K._Butterfield,G._K._Butterfield
G._K._Butterfield,G._K._Butterfield
G._K._Butterfield,G._K._Butterfield
G._K._Butterfield,G._K._Butterfield
G._K._Butterfield,David_Price_(American_politician)
G._K._Butterfield,G._K._Butterfield
G._K._Butterfield,Joe_Kennedy_III
Marc_Veasey,Marc_Veasey
Marc_Veasey,Mark_Pocan
Marc_Veasey,Sheila_Jackson_Lee
Marc_Veasey,Adam_Smith_(politician)
Marc_Veasey,Gene_Green
Marc_Veasey,Gene_Green
Marc_Veasey,Mark_Pocan
Marc_Veasey,Raúl_Grijalva
Marc_Veasey,Joyce_Beatty
Marc_Veasey,Bobby_Rush
Marc_Veasey,Frederica_Wilson
Marc_Veasey,Tim_Ryan_(Ohio_politician)
Marc_Veasey,Mark_Takano
Marc_Veasey,Derek_Kilmer
Marc_Veasey,Ed_Perlmutter
Marc_Veasey,Nanette_Barragán
Marc_Veasey,Brenda_Lawrence
Marc_Veasey,Marcy_Kaptur
Marc_Veasey,Debbie_Dingell
Marc_Veasey,Joyce_Beatty
Marc_Veasey,Suzanne_Bonamici
Marc_Veasey,Terri_Sewell
Marc_Veasey,John_Sarbanes
Marc_Veasey,Gregory_Meeks
Marc_Veasey,Terri_Sewell
John_Shimkus,Bob_Latta
John_Shimkus,Kevin_McCarthy_(U.S._Representative)
John_Shimkus,Cathy_McMorris_Rodgers
John_Shimkus,Pete_Olson
John_Shimkus,Adam_Kinzinger
John_Shimkus,Lou_Barletta
John_Shimkus,Cathy_McMorris_Rodgers
John_Shimkus,Greg_Walden
John_Shimkus,Rodney_Davis_(politician)
John_Shimkus,Jim_Banks
John_Shimkus,Kevin_Brady
John_Shimkus,Steve_Scalise
John_Shimkus,Tim_Walberg
John_Shimkus,Adam_Kinzinger
John_Shimkus,Steve_Scalise
John_Shimkus,Mimi_Walters
John_Shimkus,Steve_Scalise
John_Shimkus,Adam_Kinzinger
John_Shimkus,Paul_Ryan
John_Shimkus,Bob_Latta
John_Shimkus,Kevin_McCarthy_(U.S._Representative)
John_Shimkus,Adam_Kinzinger
John_Shimkus,Paul_Ryan
John_Shimkus,Steve_Scalise
John_Shimkus,Mimi_Walters
Jimmy_Gomez,Elijah_Cummings
Jimmy_Gomez,Hakeem_Jeffries
Jimmy_Gomez,Joaquín_Castro
Jimmy_Gomez,Diana_DeGette
Jimmy_Gomez,Debbie_Dingell
Jimmy_Gomez,Kevin_Brady
Jimmy_Gomez,John_Yarmuth
Jimmy_Gomez,Mark_Pocan
Jimmy_Gomez,Hank_Johnson
Jimmy_Gomez,Karen_Bass
Jimmy_Gomez,John_Sarbanes
Jimmy_Gomez,Ann_McLane_Kuster
Jimmy_Gomez,Val_Demings
Jimmy_Gomez,Sheila_Jackson_Lee
Jimmy_Gomez,Raúl_Grijalva
Jimmy_Gomez,Richard_Neal
Jimmy_Gomez,Mike_Doyle_(American_politician)
Jimmy_Gomez,Lloyd_Doggett
Peter_Roskam,Kevin_Brady
Peter_Roskam,Kevin_Brady
Peter_Roskam,Kevin_Brady
Peter_Roskam,Kevin_Brady
Peter_Roskam,Kevin_Brady
Peter_Roskam,Kevin_Brady
Peter_Roskam,Cathy_McMorris_Rodgers
Peter_Roskam,Cathy_McMorris_Rodgers
Peter_Roskam,Kevin_Brady
Peter_Roskam,Rodney_Davis_(politician)
Peter_Roskam,Kevin_Brady
Peter_Roskam,Diane_Black
Peter_Roskam,Darin_LaHood
Peter_Roskam,Rodney_Davis_(politician)
Neal_Dunn,Kay_Granger
Neal_Dunn,Kay_Granger
Neal_Dunn,Steve_Scalise
Paul_Gosar,Bill_Johnson_(Ohio_politician)
Paul_Gosar,Tom_Emmer
Paul_Gosar,Andy_Biggs
Doug_Lamborn,Paul_Ryan
Doug_Lamborn,Paul_Ryan
Doug_Lamborn,Kevin_McCarthy_(U.S._Representative)
Doug_Lamborn,Paul_Ryan
Doug_Lamborn,Paul_Ryan
Doug_Lamborn,Paul_Ryan
Doug_Lamborn,Dan_Newhouse
Doug_Lamborn,Dan_Newhouse
Doug_Lamborn,Dan_Newhouse
Doug_Lamborn,Dan_Newhouse
Doug_Lamborn,Cathy_McMorris_Rodgers
Doug_Lamborn,Cathy_McMorris_Rodgers
Doug_Lamborn,Paul_Ryan
Lou_Correa,Mike_Capuano
Lou_Correa,Kathy_Castor
Lou_Correa,Sander_Levin
Lou_Correa,Anthony_G._Brown
Lou_Correa,Bill_Pascrell
Lou_Correa,Joe_Crowley
Lou_Correa,Tim_Walz
Lou_Correa,Tim_Walz
Lou_Correa,Brad_Schneider
Lou_Correa,Tim_Walz
Lou_Correa,Steny_Hoyer
Lou_Correa,Tim_Walz
Lou_Correa,Matt_Gaetz
Debbie_Dingell,Jim_McGovern_(American_politician)
Debbie_Dingell,Paul_Mitchell_(politician)
Debbie_Dingell,Tim_Walberg
Debbie_Dingell,Sheila_Jackson_Lee
Debbie_Dingell,Pramila_Jayapal
Debbie_Dingell,Alma_Adams
Debbie_Dingell,Jackie_Speier
Debbie_Dingell,Sheila_Jackson_Lee
Debbie_Dingell,Raúl_Grijalva
Debbie_Dingell,Hank_Johnson
Debbie_Dingell,Fred_Upton
Robert_Aderholt,Paul_Ryan
Garret_Graves,Matt_Gaetz
Garret_Graves,Mark_Meadows_(North_Carolina_politician)
Cedric_Richmond,John_Lewis_(civil_rights_leader)
Cedric_Richmond,Yvette_Clarke
Cedric_Richmond,Terri_Sewell
Cedric_Richmond,Dan_Kildee
Cedric_Richmond,Steny_Hoyer
Cedric_Richmond,John_Yarmuth
Jim_Cooper,Jim_Cooper
Jim_Cooper,Jim_Cooper
Warren_Davidson,Justin_Amash
Warren_Davidson,Warren_Davidson
Warren_Davidson,Mark_Meadows_(North_Carolina_politician)
Warren_Davidson,Jim_Jordan_(American_politician)
Warren_Davidson,Steve_Scalise
Pat_Tiberi,Steve_Scalise
Pat_Tiberi,Carlos_Curbelo
Pat_Tiberi,Steve_Stivers
Pat_Tiberi,Kevin_McCarthy_(U.S._Representative)
Pat_Tiberi,Kevin_Brady
Pat_Tiberi,Paul_Ryan
Pat_Tiberi,Steve_Stivers
Julia_Brownley,Ann_McLane_Kuster
Ann_Wagner,Paul_Ryan
Ann_Wagner,Paul_Ryan
Ann_Wagner,Dave_Reichert
Ann_Wagner,Martha_Roby
Ann_Wagner,Paul_Ryan
Ann_Wagner,Cathy_McMorris_Rodgers
Ann_Wagner,Ileana_Ros-Lehtinen
Ann_Wagner,Paul_Ryan
Ann_Wagner,Steve_Scalise
Ann_Wagner,Steve_Scalise
Ann_Wagner,Paul_Ryan
Grace_Meng,Eric_Swalwell
Grace_Meng,Sean_Patrick_Maloney
Eddie_Bernice_Johnson,Eliot_Engel
Eddie_Bernice_Johnson,Steny_Hoyer
Eddie_Bernice_Johnson,Steny_Hoyer
Eddie_Bernice_Johnson,Barbara_Lee
Eddie_Bernice_Johnson,Steny_Hoyer
Eddie_Bernice_Johnson,Barbara_Lee
Eddie_Bernice_Johnson,Steny_Hoyer
Tom_MacArthur,Steve_Scalise
Tom_MacArthur,Ann_McLane_Kuster
Tom_MacArthur,Ann_McLane_Kuster
Don_Young,Chellie_Pingree
Don_Young,Elise_Stefanik
Jared_Polis,Yvette_Clarke
Jared_Polis,Alma_Adams
Jared_Polis,Carolyn_Maloney
Jared_Polis,Adriano_Espaillat
Brian_Higgins,Kyrsten_Sinema
Brian_Higgins,Mark_Meadows_(North_Carolina_politician)
Brian_Higgins,Andy_Biggs
Brian_Higgins,Andy_Biggs
Brian_Higgins,Jared_Huffman
Brian_Higgins,Stephanie_Murphy
John_Katko,Judy_Chu
John_Katko,Paul_Ryan
John_Katko,Doug_Collins_(politician)
Francis_Rooney,Ted_Budd
Francis_Rooney,Lee_Zeldin
Francis_Rooney,Diane_Black
Francis_Rooney,Steve_Scalise
Francis_Rooney,Paul_Ryan
Francis_Rooney,Paul_Ryan
Francis_Rooney,Joe_Wilson_(American_politician)
Francis_Rooney,Ileana_Ros-Lehtinen
Ted_Deutch,Ted_Deutch
Ted_Deutch,John_Lewis_(civil_rights_leader)
Ted_Deutch,John_Yarmuth
Ted_Deutch,Adam_Schiff
Ted_Deutch,Ted_Deutch
Ted_Deutch,Ted_Deutch
Ted_Deutch,Ted_Deutch
Ted_Deutch,Ted_Deutch
Ted_Deutch,Joe_Kennedy_III
Ted_Deutch,Ted_Deutch
Ted_Deutch,Elijah_Cummings
Ted_Deutch,Ted_Deutch
Ted_Deutch,Ted_Deutch
Ted_Deutch,Lloyd_Doggett
Ted_Deutch,Ted_Deutch
Ted_Deutch,Ted_Deutch
Ted_Deutch,Ted_Deutch
Ted_Deutch,Steny_Hoyer
Ted_Deutch,Frank_Pallone
Ted_Deutch,Ted_Deutch
Bob_Goodlatte,Paul_Ryan
Lacy_Clay,Adam_Schiff
Lacy_Clay,John_Lewis_(civil_rights_leader)
Lacy_Clay,John_Lewis_(civil_rights_leader)
Lacy_Clay,John_Lewis_(civil_rights_leader)
Lacy_Clay,Emanuel_Cleaver
Lacy_Clay,Joe_Kennedy_III
Lacy_Clay,John_Lewis_(civil_rights_leader)
Lacy_Clay,Adam_Schiff
Lacy_Clay,Nancy_Pelosi
Lacy_Clay,Emanuel_Cleaver
Lacy_Clay,Eric_Swalwell
Lacy_Clay,Maxine_Waters
Lacy_Clay,Adam_Schiff
Lacy_Clay,Nancy_Pelosi
Lacy_Clay,Nancy_Pelosi
Lacy_Clay,Lacy_Clay
Lacy_Clay,Lacy_Clay
Lacy_Clay,Lacy_Clay
Lacy_Clay,Adam_Schiff
Chris_Stewart_(politician),Paul_Ryan
Chris_Stewart_(politician),Anthony_G._Brown
Chris_Stewart_(politician),Tom_Graves
Chris_Stewart_(politician),Sean_Duffy
Derek_Kilmer,Steny_Hoyer
Derek_Kilmer,Dave_Reichert
Don_Young,Susan_Brooks
Don_Young,Nita_Lowey
Don_Young,Peter_T._King
Don_Young,Elise_Stefanik
Don_Young,Steve_Scalise
Don_Young,Ann_McLane_Kuster
Brett_Guthrie,Suzanne_Bonamici
Brett_Guthrie,Pete_Aguilar
Brett_Guthrie,Andy_Barr_(American_politician)
Brett_Guthrie,Fred_Upton
Brett_Guthrie,Lloyd_Smucker
Brett_Guthrie,Gregg_Harper
Brett_Guthrie,Steve_Scalise
Tony_Cárdenas,Bonnie_Watson_Coleman
Tony_Cárdenas,Norma_Torres
Tony_Cárdenas,Steny_Hoyer
Tony_Cárdenas,Raul_Ruiz_(politician)
Tony_Cárdenas,Jerry_Nadler
Tony_Cárdenas,Jerry_Nadler
Tony_Cárdenas,Judy_Chu
Tony_Cárdenas,Judy_Chu
Tony_Cárdenas,Steny_Hoyer
Tony_Cárdenas,Mike_Quigley_(politician)
Tony_Cárdenas,Anthony_G._Brown
Tony_Cárdenas,Paul_Tonko
Tony_Cárdenas,Don_Beyer
Tony_Cárdenas,Raúl_Grijalva
Tony_Cárdenas,Nita_Lowey
Tony_Cárdenas,Nancy_Pelosi
Tony_Cárdenas,Nancy_Pelosi
Tony_Cárdenas,Steny_Hoyer
Rodney_Frelinghuysen,Paul_Ryan
Rodney_Frelinghuysen,Paul_Ryan
Rodney_Frelinghuysen,Paul_Ryan
Frederica_Wilson,Nancy_Pelosi
Frederica_Wilson,Elijah_Cummings
Frederica_Wilson,Hakeem_Jeffries
Frederica_Wilson,John_Yarmuth
Frederica_Wilson,Mark_Pocan
Frederica_Wilson,Terri_Sewell
Frederica_Wilson,Sheila_Jackson_Lee
Frederica_Wilson,Raúl_Grijalva
Frederica_Wilson,Gwen_Moore
Frederica_Wilson,Frederica_Wilson
Sanford_Bishop,Lou_Correa
Sanford_Bishop,John_B._Larson
Sanford_Bishop,Steve_Womack
Hank_Johnson,Maxine_Waters
Hank_Johnson,Elijah_Cummings
Hank_Johnson,Jerry_Nadler
Hank_Johnson,Karen_Bass
Hank_Johnson,Barbara_Lee
Hank_Johnson,Barbara_Lee
Hank_Johnson,Jerry_Nadler
Hank_Johnson,John_Lewis_(civil_rights_leader)
Hank_Johnson,Jerry_Nadler
Roger_Williams_(American_politician),Steve_Scalise
Sam_Graves,Steve_Scalise
Sam_Graves,Steve_Scalise
Sam_Graves,Steve_Scalise
Sam_Graves,Lloyd_Smucker
Sam_Graves,Steve_Scalise
Lloyd_Smucker,Lloyd_Smucker
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Cathy_McMorris_Rodgers
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Steve_Scalise
Lloyd_Smucker,Lou_Barletta
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Cathy_McMorris_Rodgers
Lloyd_Smucker,Steve_Scalise
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Lloyd_Smucker
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Salud_Carbajal
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Steve_Scalise
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Steve_Scalise
Lloyd_Smucker,Glenn_Thompson_(politician)
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Lou_Barletta
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Kevin_McCarthy_(U.S._Representative)
Lloyd_Smucker,Cathy_McMorris_Rodgers
Lloyd_Smucker,Paul_Ryan
Lloyd_Smucker,Lloyd_Smucker
Mark_Pocan,Ro_Khanna
Mark_Pocan,Gwen_Moore
Mark_Pocan,Jim_McGovern_(American_politician)
Mark_Pocan,Ro_Khanna
Mark_Pocan,Elijah_Cummings
Mark_Pocan,Hakeem_Jeffries
Mark_Pocan,Barbara_Lee
Mark_Pocan,Joaquín_Castro
Mark_Pocan,Diana_DeGette
Mark_Pocan,Debbie_Dingell
Mark_Pocan,Chellie_Pingree
Mark_Pocan,Lloyd_Doggett
Mark_Pocan,Kevin_Brady
Mark_Pocan,Justin_Amash
Mark_Pocan,Jan_Schakowsky
Mark_Pocan,John_Yarmuth
Mark_Pocan,Barbara_Lee
Mark_Pocan,Hank_Johnson
Mark_Pocan,Mike_Doyle_(American_politician)
Mark_Pocan,Jerry_Nadler
Mark_Pocan,Raul_Ruiz_(politician)
Mark_Pocan,Yvette_Clarke
Mark_Pocan,Karen_Bass
Mark_Pocan,Rosa_DeLauro
Mark_Pocan,John_Sarbanes
Mark_Pocan,Barbara_Lee
Mark_Pocan,Terri_Sewell
Mark_Pocan,Ann_McLane_Kuster
Mark_Pocan,Pramila_Jayapal
Mark_Pocan,Barbara_Lee
Mark_Pocan,Jan_Schakowsky
Mark_Pocan,Lloyd_Doggett
Mark_Pocan,Raúl_Grijalva
Mark_Pocan,Rosa_DeLauro
Mark_Pocan,Pramila_Jayapal
Mark_Pocan,Don_Beyer
Mark_Pocan,Pramila_Jayapal
Mark_Pocan,Pramila_Jayapal
Mark_Pocan,Jan_Schakowsky
Mark_Pocan,Jim_McGovern_(American_politician)
Mark_Pocan,Richard_Neal
Mark_Pocan,Jan_Schakowsky
Mark_Pocan,Marc_Veasey
Mark_Pocan,Mike_Doyle_(American_politician)
Mark_Pocan,Lloyd_Doggett
Mark_Pocan,Ro_Khanna
Mark_Pocan,Pramila_Jayapal
Mark_Pocan,Adam_Smith_(politician)
Mark_Pocan,Katherine_Clark
Mark_Pocan,Elijah_Cummings
Adam_Smith_(politician),Elijah_Cummings
Adam_Smith_(politician),Debbie_Dingell
Adam_Smith_(politician),Pramila_Jayapal
Adam_Smith_(politician),Mark_Pocan
Adam_Smith_(politician),Ro_Khanna
Adam_Smith_(politician),Raúl_Grijalva
Adam_Smith_(politician),Ted_Lieu
Larry_Bucshon,Paul_Ryan
Larry_Bucshon,Paul_Ryan
Larry_Bucshon,Paul_Ryan
Larry_Bucshon,Paul_Ryan
Larry_Bucshon,Kevin_Brady
Larry_Bucshon,Paul_Ryan
Louise_Slaughter,Carolyn_Maloney
Jerry_McNerney,Marc_Veasey
Jerry_McNerney,Terri_Sewell
Jerry_McNerney,Val_Demings
Jerry_McNerney,Don_Beyer
Jerry_McNerney,Barbara_Lee
Scott_Peters_(politician),Adam_Schiff
Mike_Capuano,Pramila_Jayapal
Bobby_Scott_(politician),Elijah_Cummings
Bobby_Scott_(politician),Mark_Pocan
Bobby_Scott_(politician),Mike_Doyle_(American_politician)
Bobby_Scott_(politician),Alma_Adams
Bobby_Scott_(politician),Karen_Bass
Bobby_Scott_(politician),Terri_Sewell
Bobby_Scott_(politician),Donald_McEachin
Bobby_Scott_(politician),Frank_Pallone
Bobby_Scott_(politician),Nancy_Pelosi
Bobby_Scott_(politician),Nancy_Pelosi
Bobby_Scott_(politician),Nancy_Pelosi
Bobby_Scott_(politician),Stephanie_Murphy
Bobby_Scott_(politician),Steny_Hoyer
Bobby_Scott_(politician),Anthony_G._Brown
Bonnie_Watson_Coleman,Mike_Doyle_(American_politician)
Bonnie_Watson_Coleman,Brenda_Lawrence
Bonnie_Watson_Coleman,Diana_DeGette
Bonnie_Watson_Coleman,Nanette_Barragán
Bonnie_Watson_Coleman,Barbara_Lee
Bonnie_Watson_Coleman,Don_Beyer
Bonnie_Watson_Coleman,Bonnie_Watson_Coleman
Bonnie_Watson_Coleman,Emanuel_Cleaver
Bonnie_Watson_Coleman,Dwight_Evans_(politician)
Bonnie_Watson_Coleman,Marc_Veasey
Bonnie_Watson_Coleman,Mark_Takano
Bonnie_Watson_Coleman,Frank_Pallone
Bonnie_Watson_Coleman,Nanette_Barragán
Lloyd_Doggett,Elijah_Cummings
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Mark_Pocan
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Lloyd_Doggett,Lloyd_Doggett
Karen_Handel,Cathy_McMorris_Rodgers
Karen_Handel,Kevin_Brady
Karen_Handel,Kevin_Brady
Darren_Soto,John_Yarmuth
Darren_Soto,Jimmy_Gomez
Darren_Soto,Lloyd_Doggett
Darren_Soto,Joaquín_Castro
Darren_Soto,Don_Beyer
Darren_Soto,Marc_Veasey
Darren_Soto,Val_Demings
Darren_Soto,Darren_Soto
Darren_Soto,Stephanie_Murphy
Darren_Soto,Josh_Gottheimer
Michael_McCaul,Bob_Goodlatte
Michelle_Lujan_Grisham,Mark_Pocan
Michelle_Lujan_Grisham,Karen_Bass
Michelle_Lujan_Grisham,Judy_Chu
Michelle_Lujan_Grisham,Ann_McLane_Kuster
Michelle_Lujan_Grisham,Sheila_Jackson_Lee
Michelle_Lujan_Grisham,Raúl_Grijalva
Michelle_Lujan_Grisham,Marc_Veasey
Kevin_McCarthy_(U.S._Representative),Lou_Barletta
Kevin_McCarthy_(U.S._Representative),Doug_LaMalfa
Kevin_McCarthy_(U.S._Representative),Kevin_Brady
Kevin_McCarthy_(U.S._Representative),Mike_Bost
Kevin_McCarthy_(U.S._Representative),Mimi_Walters
Kevin_McCarthy_(U.S._Representative),Greg_Walden
Kevin_McCarthy_(U.S._Representative),Jeff_Denham
Kevin_McCarthy_(U.S._Representative),Elise_Stefanik
Kevin_McCarthy_(U.S._Representative),Kristi_Noem
Kevin_McCarthy_(U.S._Representative),Sanford_Bishop
Kevin_McCarthy_(U.S._Representative),Mimi_Walters
Kevin_McCarthy_(U.S._Representative),Doug_LaMalfa
Kevin_McCarthy_(U.S._Representative),Karen_Handel
Kevin_McCarthy_(U.S._Representative),Mimi_Walters
Kevin_McCarthy_(U.S._Representative),John_Lewis_(civil_rights_leader)
Kevin_McCarthy_(U.S._Representative),Andy_Barr_(American_politician)
Kevin_McCarthy_(U.S._Representative),Claudia_Tenney
Kevin_McCarthy_(U.S._Representative),Steve_Knight_(politician)
Kevin_McCarthy_(U.S._Representative),Andy_Barr_(American_politician)
Kevin_McCarthy_(U.S._Representative),Rodney_Davis_(politician)
Kevin_McCarthy_(U.S._Representative),Don_Young
Kevin_McCarthy_(U.S._Representative),Mike_Bost
Kevin_McCarthy_(U.S._Representative),Steve_Knight_(politician)
Kevin_McCarthy_(U.S._Representative),Barbara_Comstock
Kevin_McCarthy_(U.S._Representative),Steve_Knight_(politician)
Kevin_McCarthy_(U.S._Representative),Brian_Higgins
Kevin_McCarthy_(U.S._Representative),Mike_Coffman
Kevin_McCarthy_(U.S._Representative),Kevin_Brady
Peter_Welch,Chellie_Pingree
Rob_Wittman,Paul_Ryan
Rob_Wittman,Cathy_McMorris_Rodgers
Rob_Wittman,Mike_Gallagher_(American_politician)
Joe_Wilson_(American_politician),Paul_Ryan
Joe_Wilson_(American_politician),Steve_Scalise
Joe_Wilson_(American_politician),Paul_Ryan
Joe_Wilson_(American_politician),Paul_Ryan
Jim_Sensenbrenner,Sean_Duffy
Jim_Sensenbrenner,Sean_Duffy
Jim_Sensenbrenner,Ann_McLane_Kuster
Jim_Sensenbrenner,Sean_Duffy
Jim_Sensenbrenner,Paul_Ryan
Jim_Sensenbrenner,Peter_Welch
Jim_Sensenbrenner,Glenn_Grothman
Jim_Sensenbrenner,Paul_Ryan
Steve_Cohen,Steve_Cohen
Steve_Cohen,Steve_Cohen
Steve_Cohen,Adam_Kinzinger
Steve_Cohen,Steve_Cohen
Lou_Barletta,Paul_Ryan
Lou_Barletta,Peter_T._King
Thomas_Suozzi,Jimmy_Panetta
Raúl_Grijalva,Mark_Pocan
Raúl_Grijalva,Mark_Pocan
Chris_Smith_(New_Jersey_politician),Steve_Scalise
Mark_Takano,Mark_Takano
Mark_Takano,Mike_Doyle_(American_politician)
Mark_Takano,Ann_McLane_Kuster
Mark_Takano,Frank_Pallone
Mark_Takano,Bill_Foster_(politician)
Mark_Takano,John_Lewis_(civil_rights_leader)
Chuck_Fleischmann,Steve_Scalise
Chuck_Fleischmann,Steve_Scalise
Chuck_Fleischmann,Steve_Scalise
Chuck_Fleischmann,Paul_Ryan
Chuck_Fleischmann,Paul_Ryan
Chuck_Fleischmann,Paul_Ryan
Chuck_Fleischmann,Steve_Scalise
Chuck_Fleischmann,Paul_Ryan
Barbara_Lee,Mark_Takano
Barbara_Lee,Chellie_Pingree
Barbara_Lee,Jerry_Nadler
Barbara_Lee,Joe_Kennedy_III
Barbara_Lee,Adam_Smith_(politician)
Barbara_Lee,Debbie_Dingell
Barbara_Lee,Jerry_McNerney
Barbara_Lee,Betty_McCollum
Barbara_Lee,Kathy_Castor
Barbara_Lee,Raúl_Grijalva
Barbara_Lee,Mark_Pocan
Barbara_Lee,Eliot_Engel
Barbara_Lee,Don_Beyer
Barbara_Lee,Anna_Eshoo
Barbara_Lee,Alan_Lowenthal
Barbara_Lee,Carolyn_Maloney
Barbara_Lee,Pramila_Jayapal
Barbara_Lee,Charlie_Dent
Barbara_Lee,Dina_Titus
Barbara_Lee,Lisa_Blunt_Rochester
Barbara_Lee,Grace_Meng
Barbara_Lee,Chellie_Pingree
Barbara_Lee,Pramila_Jayapal
Barbara_Lee,Jan_Schakowsky
Barbara_Lee,Joe_Kennedy_III
Barbara_Lee,Lois_Frankel
Barbara_Lee,Doris_Matsui
Barbara_Lee,Brenda_Lawrence
Barbara_Lee,Jackie_Speier
Barbara_Lee,Mark_Pocan
Barbara_Lee,Alan_Lowenthal
Eric_Swalwell,Eric_Swalwell
Eric_Swalwell,Eric_Swalwell
Eric_Swalwell,Eric_Swalwell
Eric_Swalwell,Eric_Swalwell
Eric_Swalwell,Eric_Swalwell
Eric_Swalwell,Eric_Swalwell
Peter_T._King,Lee_Zeldin
Peter_T._King,Kathleen_Rice
Kevin_Brady,Nancy_Pelosi
Kevin_Brady,Ted_Deutch
Kevin_Brady,Nancy_Pelosi
Kevin_Brady,Jim_McGovern_(American_politician)
Kevin_Brady,Bill_Pascrell
Kevin_Brady,Nancy_Pelosi
Kevin_Brady,Beto_O'Rourke
Ralph_Abraham_(politician),Lamar_Smith
Joe_Crowley,Mark_Pocan
Joe_Crowley,Ann_McLane_Kuster
Joe_Crowley,John_Lewis_(civil_rights_leader)
Joe_Crowley,Mark_Pocan
Joe_Crowley,Jimmy_Gomez
Ruben_Kihuen,Ruben_Kihuen
Dave_Reichert,Paul_Ryan
Dave_Reichert,Steve_Scalise
Dave_Reichert,Paul_Ryan
Dave_Reichert,Paul_Ryan
Dave_Reichert,Steve_Scalise
Dave_Reichert,Carlos_Curbelo
Dave_Reichert,Kevin_McCarthy_(U.S._Representative)
Dave_Reichert,Tim_Walberg
Dave_Reichert,Steve_Scalise
Dave_Reichert,Frank_Pallone
Dave_Reichert,Steve_Scalise
Dave_Reichert,Steve_Scalise
Dave_Reichert,Kristi_Noem
Dave_Reichert,Debbie_Dingell
Dave_Reichert,Sanford_Bishop
Gwen_Moore,Elijah_Cummings
Gwen_Moore,Hakeem_Jeffries
Gwen_Moore,Debbie_Dingell
Gwen_Moore,Kevin_Brady
Gwen_Moore,Lois_Frankel
Gwen_Moore,Ro_Khanna
Gwen_Moore,Joyce_Beatty
Gwen_Moore,Karen_Bass
Gwen_Moore,Rosa_DeLauro
Gwen_Moore,Terri_Sewell
Gwen_Moore,Ann_McLane_Kuster
Gwen_Moore,Nancy_Pelosi
Gwen_Moore,Nancy_Pelosi
Gwen_Moore,Sheila_Jackson_Lee
Gwen_Moore,Raúl_Grijalva
Gwen_Moore,Rosa_DeLauro
Gwen_Moore,Lisa_Blunt_Rochester
Gwen_Moore,Denny_Heck
Gwen_Moore,Jim_McGovern_(American_politician)
Gwen_Moore,Richard_Neal
Gwen_Moore,Marc_Veasey
Gwen_Moore,Marc_Veasey
Gwen_Moore,Elijah_Cummings
Gwen_Moore,Elijah_Cummings
Gwen_Moore,Frederica_Wilson
Gwen_Moore,Frederica_Wilson
Gwen_Moore,Cheri_Bustos
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Warren_Davidson
Jim_Jordan_(American_politician),Paul_Gosar
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Warren_Davidson
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Bob_Goodlatte
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Mark_Meadows_(North_Carolina_politician)
Jim_Jordan_(American_politician),Jody_Hice
